,TXNDATE,TXNID,SKU,QUANTITY
396442,2018-02-04 11:11:53,18020416114858806,71519,1.0
396443,2018-02-04 11:12:32,180204161206459306,70140,1.0
396444,2018-02-04 11:12:32,180204161206459306,71601,1.0
396445,2018-02-04 11:13:16,180204161245994506,71565,1.0
396446,2018-02-04 11:13:16,180204161245994506,71288,1.0
396447,2018-02-04 11:13:16,180204161245994506,71282,1.0
396448,2018-02-04 11:13:16,180204161245994506,71284,1.0
396449,2018-02-04 11:13:48,180204161331566306,70921,1.0
396450,2018-02-04 11:14:18,180204161358336606,61258,1.0
396451,2018-02-04 11:14:18,180204161358336606,62390,1.0
396452,2018-02-04 11:14:50,180204161430621706,65390,1.0
396453,2018-02-04 11:15:18,180204161455235606,71218,1.0
396454,2018-02-04 11:15:18,180204161455235606,70693,2.0
396455,2018-02-04 11:15:41,180204161530905006,72039,1.0
396456,2018-02-04 11:16:24,180204161602786806,71648,1.0
396457,2018-02-04 11:16:24,180204161602786806,70088,1.0
396458,2018-02-04 11:17:31,180204161639931506,73365,1.0
396459,2018-02-04 11:17:31,180204161639931506,71288,1.0
396460,2018-02-04 11:17:31,180204161639931506,63195,1.0
396461,2018-02-04 11:18:02,180204161738986806,69945,1.0
396462,2018-02-04 11:18:02,180204161738986806,71358,1.0
396463,2018-02-04 11:18:36,180204161802843806,73250,2.0
396464,2018-02-04 11:18:36,180204161802843806,71410,1.0
396465,2018-02-04 11:18:36,180204161802843806,69443,1.0
396466,2018-02-04 11:18:36,180204161802843806,70785,1.0
396467,2018-02-04 11:19:29,180204161853445706,65500,1.0
396468,2018-02-04 11:19:29,180204161853445706,67119,1.0
396469,2018-02-04 11:19:29,180204161853445706,70304,1.0
396470,2018-02-04 11:20:45,180204161938664606,66123,1.0
396471,2018-02-04 11:20:45,180204161938664606,63634,1.0
396472,2018-02-04 11:22:05,1802041621278006,71556,12.0
396473,2018-02-04 11:22:05,1802041621278006,69926,6.0
396474,2018-02-04 11:22:30,180204162214488506,70522,1.0
396475,2018-02-04 11:22:30,180204162214488506,66558,1.0
396476,2018-02-04 11:22:30,180204162214488506,70294,1.0
396477,2018-02-04 11:23:38,180204162259723006,68042,6.0
396478,2018-02-04 11:24:29,180204162353227606,73576,3.0
396479,2018-02-04 11:25:04,180204162434111406,65827,1.0
396480,2018-02-04 11:25:04,180204162434111406,70794,1.0
396481,2018-02-04 11:25:33,18020416250787706,74740,1.0
396482,2018-02-04 11:25:33,18020416250787706,64259,1.0
396483,2018-02-04 11:25:57,180204162510223402,71460,1.0
396484,2018-02-04 11:25:57,180204162510223402,70558,2.0
396485,2018-02-04 11:25:59,180204162541758506,70530,1.0
396486,2018-02-04 11:26:18,180204162557943602,70064,1.0
396487,2018-02-04 11:26:18,180204162557943602,71655,1.0
396488,2018-02-04 11:26:34,180204162608201106,64201,1.0
396489,2018-02-04 11:26:34,180204162608201106,71086,1.0
396490,2018-02-04 11:26:49,180204162621939802,66297,1.0
396491,2018-02-04 11:26:49,180204162621939802,70835,1.0
396492,2018-02-04 11:27:13,180204162649984206,61485,2.0
396493,2018-02-04 11:27:26,180204162653231702,69198,1.0
396494,2018-02-04 11:27:26,180204162653231702,62051,1.0
396495,2018-02-04 11:27:40,180204162726122506,71369,1.0
396496,2018-02-04 11:27:58,180204162734363802,69526,2.0
396497,2018-02-04 11:27:58,180204162734363802,69524,2.0
396498,2018-02-04 11:28:36,180204162749535306,64353,1.0
396499,2018-02-04 11:28:36,180204162749535306,70887,1.0
396500,2018-02-04 11:28:36,180204162749535306,71386,1.0
396501,2018-02-04 11:28:36,180204162749535306,75503,1.0
396502,2018-02-04 11:28:51,180204162808757302,66820,1.0
396503,2018-02-04 11:28:51,180204162808757302,65222,2.0
396504,2018-02-04 11:29:05,18020416283496306,71424,1.0
396505,2018-02-04 11:29:05,18020416283496306,65051,1.0
396506,2018-02-04 11:29:05,18020416283496306,70571,1.0
396507,2018-02-04 11:29:05,18020416283496306,69868,1.0
396508,2018-02-04 11:29:34,18020416285667302,61048,1.0
396509,2018-02-04 11:29:34,18020416285667302,62143,1.0
396510,2018-02-04 11:29:34,18020416285667302,64031,1.0
396511,2018-02-04 11:30:00,180204162937765402,62051,1.0
396512,2018-02-04 11:30:00,180204162937765402,72281,1.0
396513,2018-02-04 11:30:01,180204162919873806,70463,1.0
396514,2018-02-04 11:30:01,180204162919873806,71168,1.0
396515,2018-02-04 11:30:01,180204162919873806,70133,1.0
396516,2018-02-04 11:30:55,180204163002120502,71406,2.0
396517,2018-02-04 11:30:55,180204163002120502,70693,3.0
396518,2018-02-04 11:30:55,180204163002120502,70438,1.0
396519,2018-02-04 11:30:55,180204163002120502,65085,1.0
396520,2018-02-04 11:31:14,180204163038777106,71392,1.0
396521,2018-02-04 11:31:14,180204163038777106,71406,1.0
396522,2018-02-04 11:31:14,180204163038777106,70474,1.0
396523,2018-02-04 11:31:50,180204163131431006,71329,1.0
396524,2018-02-04 11:32:16,180204163106276102,71185,1.0
396525,2018-02-04 11:32:16,180204163106276102,71596,1.0
396526,2018-02-04 11:32:16,180204163106276102,71071,1.0
396527,2018-02-04 11:32:32,180204163219679802,71518,1.0
396528,2018-02-04 11:32:41,180204163158544506,67003,1.0
396529,2018-02-04 11:33:09,180204163241707206,69256,1.0
396530,2018-02-04 11:33:09,180204163241707206,71515,1.0
396531,2018-02-04 11:33:15,180204163252724602,71515,2.0
396532,2018-02-04 11:33:41,180204163328599806,65044,1.0
396533,2018-02-04 11:33:41,180204163328599806,70401,1.0
396534,2018-02-04 11:34:37,180204163357247006,71315,1.0
396535,2018-02-04 11:34:37,180204163357247006,70490,1.0
396536,2018-02-04 11:35:06,180204163443925106,71425,1.0
396537,2018-02-04 11:35:06,180204163443925106,70057,1.0
396538,2018-02-04 11:35:06,180204163443925106,71388,2.0
396539,2018-02-04 11:35:34,180204163511766706,71288,1.0
396540,2018-02-04 11:35:34,180204163511766706,71410,1.0
396541,2018-02-04 11:36:24,180204163538352206,71518,1.0
396542,2018-02-04 11:36:24,180204163538352206,71084,1.0
396543,2018-02-04 11:36:24,180204163538352206,70304,1.0
396544,2018-02-04 11:36:24,180204163538352206,70474,1.0
396545,2018-02-04 11:37:40,180204163717198606,61235,1.0
396546,2018-02-04 11:37:40,180204163717198606,63559,1.0
396547,2018-02-04 11:39:04,180204163753463306,68247,1.0
396548,2018-02-04 11:39:04,180204163753463306,68176,1.0
396549,2018-02-04 11:39:04,180204163753463306,70250,1.0
396550,2018-02-04 11:39:04,180204163753463306,64080,1.0
396551,2018-02-04 11:39:04,180204163753463306,69702,1.0
396552,2018-02-04 11:39:25,180204163913514506,71940,1.0
396553,2018-02-04 11:39:44,180204163917379102,70830,1.0
396554,2018-02-04 11:40:23,180204163939845606,69815,1.0
396555,2018-02-04 11:40:23,180204163939845606,71410,1.0
396556,2018-02-04 11:40:23,180204163939845606,69566,2.0
396557,2018-02-04 11:40:23,180204163939845606,70052,1.0
396558,2018-02-04 11:40:51,180204163951344502,71161,1.0
396559,2018-02-04 11:40:51,180204163951344502,72570,1.0
396560,2018-02-04 11:40:51,180204163951344502,70835,1.0
396561,2018-02-04 11:40:51,180204163951344502,74668,1.0
396562,2018-02-04 11:40:51,180204163951344502,70412,1.0
396563,2018-02-04 11:40:51,180204163951344502,68952,1.0
396564,2018-02-04 11:41:08,180204164058253206,71472,1.0
396565,2018-02-04 11:41:41,180204164110995002,72736,1.0
396566,2018-02-04 11:41:41,180204164110995002,71598,3.0
396567,2018-02-04 11:41:47,180204164128231706,71515,1.0
396568,2018-02-04 11:41:47,180204164128231706,65782,3.0
396569,2018-02-04 11:42:11,180204164152595402,63981,1.0
396570,2018-02-04 11:42:11,180204164152595402,71460,1.0
396571,2018-02-04 11:42:42,180204164203412206,70920,1.0
396572,2018-02-04 11:42:42,180204164203412206,64314,1.0
396573,2018-02-04 11:42:42,180204164203412206,71471,1.0
396574,2018-02-04 11:42:46,180204164221469802,74376,1.0
396575,2018-02-04 11:42:46,180204164221469802,70317,1.0
396576,2018-02-04 11:43:09,180204164240261606,70693,1.0
396577,2018-02-04 11:43:09,180204164240261606,70338,1.0
396578,2018-02-04 11:43:09,180204164240261606,65231,1.0
396579,2018-02-04 11:43:31,180204164312506506,71694,1.0
396580,2018-02-04 11:44:42,180204164337775006,64219,1.0
396581,2018-02-04 11:44:42,180204164337775006,69256,1.0
396582,2018-02-04 11:44:42,180204164337775006,70304,2.0
396583,2018-02-04 11:45:27,180204164514581006,69809,1.0
396584,2018-02-04 11:45:27,180204164514581006,73219,1.0
396585,2018-02-04 11:46:00,180204164537994206,71659,1.0
396586,2018-02-04 11:46:47,180204164603779006,71390,1.0
396587,2018-02-04 11:46:47,180204164603779006,70000,1.0
396588,2018-02-04 11:47:15,180204164648694506,71518,1.0
396589,2018-02-04 11:47:15,180204164648694506,64042,1.0
396590,2018-02-04 11:47:58,18020416472695806,66814,1.0
396591,2018-02-04 11:47:58,18020416472695806,65234,3.0
396592,2018-02-04 11:47:58,18020416472695806,69968,1.0
396593,2018-02-04 11:48:28,180204164809985306,71440,1.0
396594,2018-02-04 11:48:28,180204164809985306,70429,1.0
396595,2018-02-04 11:48:58,180204164812240702,63519,1.0
396596,2018-02-04 11:48:58,180204164812240702,70004,2.0
396597,2018-02-04 11:49:05,180204164846844306,70287,1.0
396598,2018-02-04 11:49:05,180204164846844306,69730,1.0
396599,2018-02-04 11:49:36,180204164901206402,71442,1.0
396600,2018-02-04 11:49:36,180204164901206402,70541,1.0
396601,2018-02-04 11:49:39,180204164918767506,70405,1.0
396602,2018-02-04 11:49:47,180204164935783202,73222,1.0
396603,2018-02-04 11:50:07,180204164952673302,69282,1.0
396604,2018-02-04 11:50:31,180204165009363802,70474,1.0
396605,2018-02-04 11:50:44,180204164952704406,70552,1.0
396606,2018-02-04 11:50:44,180204164952704406,73273,1.0
396607,2018-02-04 11:50:44,180204164952704406,70967,1.0
396608,2018-02-04 11:50:44,180204164952704406,71103,1.0
396609,2018-02-04 11:51:14,180204165040116102,66122,1.0
396610,2018-02-04 11:51:14,180204165040116102,71413,1.0
396611,2018-02-04 11:51:14,180204165040116102,70667,1.0
396612,2018-02-04 11:51:48,180204165116275006,61242,1.0
396613,2018-02-04 11:51:48,180204165116275006,60956,1.0
396614,2018-02-04 11:51:53,180204165129565802,68792,1.0
396615,2018-02-04 11:51:53,180204165129565802,68726,1.0
396616,2018-02-04 11:53:06,180204165259623106,71078,1.0
396617,2018-02-04 11:54:16,180204165355534406,64219,1.0
396618,2018-02-04 11:54:16,180204165355534406,71544,1.0
396619,2018-02-04 11:54:26,180204165409313802,64168,1.0
396620,2018-02-04 11:55:00,180204165435237406,61935,1.0
396621,2018-02-04 11:55:00,180204165435237406,71484,1.0
396622,2018-02-04 11:55:07,180204165434151702,57060,1.0
396623,2018-02-04 11:55:07,180204165434151702,70226,1.0
396624,2018-02-04 11:55:07,180204165434151702,64187,1.0
396625,2018-02-04 11:55:07,180204165434151702,71579,1.0
396626,2018-02-04 11:55:11,180204165504379106,63925,1.0
396627,2018-02-04 11:56:05,180204165522804506,71102,1.0
396628,2018-02-04 11:56:05,180204165522804506,71472,1.0
396629,2018-02-04 11:56:29,180204165521666502,67087,1.0
396630,2018-02-04 11:56:29,180204165521666502,71449,1.0
396631,2018-02-04 11:56:29,180204165521666502,65226,1.0
396632,2018-02-04 11:56:29,180204165521666502,75072,1.0
396633,2018-02-04 11:56:29,180204165521666502,71515,1.0
396634,2018-02-04 11:56:45,180204165625250006,71268,1.0
396635,2018-02-04 11:56:45,180204165625250006,71598,1.0
396636,2018-02-04 11:56:55,180204165633372102,71250,1.0
396637,2018-02-04 11:56:55,180204165633372102,71412,1.0
396638,2018-02-04 11:57:45,180204165715134106,69917,1.0
396639,2018-02-04 11:58:21,180204165803475806,64313,1.0
396640,2018-02-04 11:58:55,180204165837855406,73273,1.0
396641,2018-02-04 11:59:50,180204165904703306,71155,1.0
396642,2018-02-04 11:59:50,180204165904703306,71643,1.0
396643,2018-02-04 11:59:50,180204165904703306,70024,1.0
396644,2018-02-04 12:00:16,180204165954462606,70057,1.0
396645,2018-02-04 12:00:16,180204165954462606,71154,1.0
396646,2018-02-04 12:00:16,180204165954462606,71280,1.0
396647,2018-02-04 12:00:55,180204170020756506,62327,1.0
396648,2018-02-04 12:00:55,180204170020756506,70693,1.0
396649,2018-02-04 12:00:55,180204170020756506,71398,1.0
396650,2018-02-04 12:00:55,180204170020756506,70011,1.0
396651,2018-02-04 12:01:26,18020417010467606,71250,1.0
396652,2018-02-04 12:01:26,18020417010467606,70663,1.0
396653,2018-02-04 12:02:04,180204170145611606,71572,1.0
396654,2018-02-04 12:02:04,180204170145611606,71199,1.0
396655,2018-02-04 12:02:50,180204170231486606,64132,1.0
396656,2018-02-04 12:02:50,180204170231486606,69358,1.0
396657,2018-02-04 12:04:47,18020417032017106,70941,1.0
396658,2018-02-04 12:04:47,18020417032017106,69112,1.0
396659,2018-02-04 12:04:47,18020417032017106,70057,1.0
396660,2018-02-04 12:04:47,18020417032017106,69256,1.0
396661,2018-02-04 12:04:47,18020417032017106,63498,1.0
396662,2018-02-04 12:04:47,18020417032017106,70169,1.0
396663,2018-02-04 12:04:47,18020417032017106,75447,1.0
396664,2018-02-04 12:04:47,18020417032017106,66071,1.0
396665,2018-02-04 12:05:17,180204170457609406,70104,1.0
396666,2018-02-04 12:05:52,180204170524801406,71579,1.0
396667,2018-02-04 12:05:52,180204170524801406,70693,1.0
396668,2018-02-04 12:05:52,180204170524801406,70565,1.0
396669,2018-02-04 12:06:33,180204170602252106,64343,1.0
396670,2018-02-04 12:06:33,180204170602252106,69685,1.0
396671,2018-02-04 12:06:33,180204170602252106,70371,1.0
396672,2018-02-04 12:06:46,180204170625375702,63640,1.0
396673,2018-02-04 12:06:46,180204170625375702,62503,1.0
396674,2018-02-04 12:07:05,180204170636408706,64758,1.0
396675,2018-02-04 12:07:10,180204170653133002,69685,1.0
396676,2018-02-04 12:07:15,180204170709294606,64187,1.0
396677,2018-02-04 12:08:06,180204170725126606,75498,1.0
396678,2018-02-04 12:08:06,180204170725126606,70106,1.0
396679,2018-02-04 12:08:06,180204170725126606,70481,1.0
396680,2018-02-04 12:08:06,180204170725126606,69285,2.0
396681,2018-02-04 12:08:55,180204170736878202,69714,3.0
396682,2018-02-04 12:08:55,180204170736878202,70281,1.0
396683,2018-02-04 12:08:55,180204170736878202,70012,1.0
396684,2018-02-04 12:08:55,180204170736878202,63598,2.0
396685,2018-02-04 12:08:55,180204170736878202,70388,1.0
396686,2018-02-04 12:09:11,180204170842738706,64014,1.0
396687,2018-02-04 12:09:11,180204170842738706,71598,1.0
396688,2018-02-04 12:09:48,18020417092889106,63260,1.0
396689,2018-02-04 12:09:48,18020417092889106,71398,1.0
396690,2018-02-04 12:10:39,180204171004756006,70830,1.0
396691,2018-02-04 12:10:39,180204171004756006,71250,1.0
396692,2018-02-04 12:12:11,180204171122739506,63923,1.0
396693,2018-02-04 12:12:48,180204171222708706,70893,1.0
396694,2018-02-04 12:12:48,180204171222708706,69585,1.0
396695,2018-02-04 12:13:49,180204171301918206,71601,1.0
396696,2018-02-04 12:13:49,180204171301918206,70390,1.0
396697,2018-02-04 12:13:49,180204171301918206,69027,1.0
396698,2018-02-04 12:14:43,180204171413196106,71913,1.0
396699,2018-02-04 12:15:12,180204171452195406,71486,1.0
396700,2018-02-04 12:15:12,180204171452195406,71114,1.0
396701,2018-02-04 12:15:39,180204171519546006,64298,1.0
396702,2018-02-04 12:16:31,180204171548507806,64166,1.0
396703,2018-02-04 12:16:31,180204171548507806,70594,1.0
396704,2018-02-04 12:16:31,180204171548507806,71084,1.0
396705,2018-02-04 12:16:31,180204171548507806,70837,1.0
396706,2018-02-04 12:17:02,18020417164152106,70321,1.0
396707,2018-02-04 12:17:02,18020417164152106,63628,1.0
396708,2018-02-04 12:17:30,180204171706156206,66917,1.0
396709,2018-02-04 12:17:53,180204171729334606,69145,4.0
396710,2018-02-04 12:17:53,180204171729334606,71161,2.0
396711,2018-02-04 12:18:19,180204171801427406,63733,1.0
396712,2018-02-04 12:18:19,180204171801427406,69926,1.0
396713,2018-02-04 12:18:19,180204171801427406,71593,1.0
396714,2018-02-04 12:18:59,18020417182562006,68853,1.0
396715,2018-02-04 12:18:59,18020417182562006,69600,1.0
396716,2018-02-04 12:18:59,18020417182562006,70785,1.0
396717,2018-02-04 12:19:27,180204171906529806,74480,1.0
396718,2018-02-04 12:19:27,180204171906529806,70527,1.0
396719,2018-02-04 12:20:37,18020417200495602,56825,1.0
396720,2018-02-04 12:20:56,180204172037929002,71500,1.0
396721,2018-02-04 12:20:56,180204172037929002,71598,3.0
396722,2018-02-04 12:21:06,180204172000703206,62606,1.0
396723,2018-02-04 12:21:06,180204172000703206,70586,1.0
396724,2018-02-04 12:21:33,180204172121209806,70294,1.0
396725,2018-02-04 12:21:35,180204172106337202,64341,2.0
396726,2018-02-04 12:22:02,180204172141701302,71102,1.0
396727,2018-02-04 12:22:06,180204172150705206,61299,1.0
396728,2018-02-04 12:22:29,180204172206758602,70610,1.0
396729,2018-02-04 12:22:34,180204172227597506,71356,1.0
396730,2018-02-04 12:23:09,180204172241328002,71603,1.0
396731,2018-02-04 12:23:09,180204172241328002,71406,3.0
396732,2018-02-04 12:23:39,180204172314553806,70894,1.0
396733,2018-02-04 12:23:39,180204172314553806,64110,1.0
396734,2018-02-04 12:23:39,180204172314553806,64341,1.0
396735,2018-02-04 12:25:20,180204172440294606,70725,1.0
396736,2018-02-04 12:25:20,180204172440294606,71311,3.0
396737,2018-02-04 12:25:26,180204172322891402,62327,1.0
396738,2018-02-04 12:25:26,180204172322891402,70882,1.0
396739,2018-02-04 12:25:26,180204172322891402,70405,1.0
396740,2018-02-04 12:25:45,180204172523763806,71454,1.0
396741,2018-02-04 12:25:45,180204172523763806,70663,1.0
396742,2018-02-04 12:26:14,180204172546613702,71603,6.0
396743,2018-02-04 12:26:35,180204172608431806,70200,1.0
396744,2018-02-04 12:26:45,180204172618740102,71118,1.0
396745,2018-02-04 12:27:25,180204172702859702,71469,1.0
396746,2018-02-04 12:27:25,180204172702859702,71913,1.0
396747,2018-02-04 12:28:54,180204172831294706,69870,1.0
396748,2018-02-04 12:29:44,180204172910857306,71281,1.0
396749,2018-02-04 12:29:44,180204172910857306,71848,1.0
396750,2018-02-04 12:32:16,180204173200652506,70300,1.0
396751,2018-02-04 12:32:59,180204173233833806,71114,1.0
396752,2018-02-04 12:32:59,180204173233833806,69089,1.0
396753,2018-02-04 12:33:45,180204173321319506,64301,1.0
396754,2018-02-04 12:33:45,180204173321319506,71090,1.0
396755,2018-02-04 12:33:45,180204173321319506,73843,2.0
396756,2018-02-04 12:35:38,180204173403604706,68056,1.0
396757,2018-02-04 12:35:38,180204173403604706,73854,1.0
396758,2018-02-04 12:35:38,180204173403604706,68486,1.0
396759,2018-02-04 12:35:38,180204173403604706,67441,1.0
396760,2018-02-04 12:35:38,180204173403604706,69679,2.0
396761,2018-02-04 12:35:38,180204173403604706,66291,2.0
396762,2018-02-04 12:35:38,180204173403604706,63369,1.0
396763,2018-02-04 12:35:38,180204173403604706,68807,1.0
396764,2018-02-04 12:35:38,180204173403604706,68488,1.0
396765,2018-02-04 12:35:38,180204173403604706,70126,1.0
396766,2018-02-04 12:35:38,180204173403604706,64526,1.0
396767,2018-02-04 12:35:38,180204173403604706,71012,1.0
396768,2018-02-04 12:35:38,180204173403604706,68799,2.0
396769,2018-02-04 12:36:37,180204173549626606,71659,1.0
396770,2018-02-04 12:36:37,180204173549626606,70927,1.0
396771,2018-02-04 12:37:09,180204173644818606,69336,1.0
396772,2018-02-04 12:37:09,180204173644818606,70899,1.0
396773,2018-02-04 12:37:38,180204173717696306,73844,1.0
396774,2018-02-04 12:37:38,180204173717696306,63694,1.0
396775,2018-02-04 12:37:53,180204173742848606,70530,1.0
396776,2018-02-04 12:38:26,18020417380541306,71584,1.0
396777,2018-02-04 12:39:36,180204173853840106,70397,2.0
396778,2018-02-04 12:39:36,180204173853840106,70509,1.0
396779,2018-02-04 12:40:35,180204173949229506,69603,2.0
396780,2018-02-04 12:40:35,180204173949229506,70638,1.0
396781,2018-02-04 12:40:35,180204173949229506,73949,1.0
396782,2018-02-04 12:40:35,180204173949229506,70452,1.0
396783,2018-02-04 12:40:35,180204173949229506,62859,2.0
396784,2018-02-04 12:40:35,180204173949229506,70126,1.0
396785,2018-02-04 12:40:35,180204173949229506,71485,1.0
396786,2018-02-04 12:41:17,180204174101774106,65360,1.0
396787,2018-02-04 12:41:52,180204174130937106,69957,1.0
396788,2018-02-04 12:42:28,180204174153143106,66951,1.0
396789,2018-02-04 12:42:58,180204174232568606,71385,1.0
396790,2018-02-04 12:42:58,180204174232568606,70897,1.0
396791,2018-02-04 12:43:25,180204174316132106,70785,1.0
396792,2018-02-04 12:43:52,180204174344596106,71284,1.0
396793,2018-02-04 12:44:46,180204174412198806,70669,1.0
396794,2018-02-04 12:44:46,180204174412198806,70978,1.0
396795,2018-02-04 12:45:18,180204174501321106,71578,1.0
396796,2018-02-04 12:46:29,180204174549644606,71161,2.0
396797,2018-02-04 12:46:29,180204174549644606,69117,2.0
396798,2018-02-04 12:46:29,180204174549644606,72395,1.0
396799,2018-02-04 12:46:40,180204174632734506,64219,1.0
396800,2018-02-04 12:47:10,180204174652618702,71199,1.0
396801,2018-02-04 12:47:34,180204174709466702,69286,2.0
396802,2018-02-04 12:47:35,180204174649392406,68981,1.0
396803,2018-02-04 12:48:09,180204174736299002,70490,1.0
396804,2018-02-04 12:48:16,180204174747160006,70317,1.0
396805,2018-02-04 12:48:20,180204174810848002,72395,1.0
396806,2018-02-04 12:48:51,180204174829748502,63978,1.0
396807,2018-02-04 12:49:05,180204174819992806,62336,2.0
396808,2018-02-04 12:49:05,180204174819992806,69249,2.0
396809,2018-02-04 12:49:45,180204174926492006,63564,1.0
396810,2018-02-04 12:49:45,180204174926492006,71078,1.0
396811,2018-02-04 12:50:11,180204174954236806,66412,1.0
396812,2018-02-04 12:50:45,180204175028560606,70698,1.0
396813,2018-02-04 12:53:44,180204175330894706,71470,1.0
396814,2018-02-04 12:54:04,180204175353649306,72281,1.0
396815,2018-02-04 12:54:46,18020417541161006,70397,1.0
396816,2018-02-04 12:54:46,18020417541161006,65085,1.0
396817,2018-02-04 12:55:13,180204175501267106,71538,1.0
396818,2018-02-04 12:55:41,180204175530845706,71280,1.0
396819,2018-02-04 12:56:37,180204175611369206,73803,1.0
396820,2018-02-04 12:56:37,180204175611369206,62843,1.0
396821,2018-02-04 12:57:09,180204175650761206,69089,1.0
396822,2018-02-04 12:57:29,180204175716925306,71442,1.0
396823,2018-02-04 12:58:03,180204175736994106,66625,1.0
396824,2018-02-04 12:58:23,180204175807513706,64057,1.0
396825,2018-02-04 12:59:25,180204175852266706,71383,1.0
396826,2018-02-04 13:00:04,180204175928349206,71598,2.0
396827,2018-02-04 13:00:04,180204175928349206,73228,1.0
396828,2018-02-04 13:00:28,180204180011421306,65059,2.0
396829,2018-02-04 13:01:09,180204180037347206,70185,1.0
396830,2018-02-04 13:01:32,180204180111992806,72468,1.0
396831,2018-02-04 13:02:20,18020418020089106,71442,1.0
396832,2018-02-04 13:03:48,180204180333742006,74401,1.0
396833,2018-02-04 13:04:54,180204180434450106,70530,1.0
396834,2018-02-04 13:04:54,180204180434450106,71339,1.0
396835,2018-02-04 13:04:54,180204180434450106,71655,1.0
396836,2018-02-04 13:05:34,18020418051568206,71043,2.0
396837,2018-02-04 13:06:05,180204180544905606,66197,1.0
396838,2018-02-04 13:06:41,180204180613103306,64004,1.0
396839,2018-02-04 13:08:07,1802041806570206,64354,1.0
396840,2018-02-04 13:08:07,1802041806570206,71253,1.0
396841,2018-02-04 13:08:07,1802041806570206,70891,1.0
396842,2018-02-04 13:08:07,1802041806570206,73375,1.0
396843,2018-02-04 13:08:51,180204180819306706,74805,1.0
396844,2018-02-04 13:08:51,180204180819306706,71683,1.0
396845,2018-02-04 13:09:34,180204180904317706,69344,1.0
396846,2018-02-04 13:09:58,180204180938789806,71570,1.0
396847,2018-02-04 13:10:12,180204181005205606,71001,1.0
396848,2018-02-04 13:10:36,180204181028506606,70891,1.0
396849,2018-02-04 13:13:44,180204181311674806,71394,3.0
396850,2018-02-04 13:16:55,180204181536868706,66082,2.0
396851,2018-02-04 13:16:55,180204181536868706,69298,1.0
396852,2018-02-04 13:16:55,180204181536868706,67985,1.0
396853,2018-02-04 13:16:55,180204181536868706,71057,1.0
396854,2018-02-04 13:16:55,180204181536868706,70754,1.0
396855,2018-02-04 13:17:06,180204181656947706,71494,1.0
396856,2018-02-04 13:17:54,180204181719808606,70397,3.0
396857,2018-02-04 13:18:11,180204181800553806,66005,1.0
396858,2018-02-04 13:18:47,180204181824729806,71559,1.0
396859,2018-02-04 13:18:47,180204181824729806,65402,1.0
396860,2018-02-04 13:19:08,180204181856721106,70127,1.0
396861,2018-02-04 13:19:57,180204181937356006,64035,1.0
396862,2018-02-04 13:21:33,180204182006955406,70287,1.0
396863,2018-02-04 13:21:33,180204182006955406,71406,1.0
396864,2018-02-04 13:21:33,180204182006955406,71669,2.0
396865,2018-02-04 13:21:33,180204182006955406,63419,1.0
396866,2018-02-04 13:21:33,180204182006955406,70397,2.0
396867,2018-02-04 13:21:33,180204182006955406,70509,1.0
396868,2018-02-04 13:22:20,180204182157671306,71192,5.0
396869,2018-02-04 13:22:20,180204182157671306,71598,1.0
396870,2018-02-04 13:22:22,180204182204954202,70155,1.0
396871,2018-02-04 13:22:50,180204182230148402,71114,1.0
396872,2018-02-04 13:23:12,180204182239257706,71269,2.0
396873,2018-02-04 13:32:18,18020418313167606,71445,1.0
396874,2018-02-04 13:32:18,18020418313167606,69665,1.0
396875,2018-02-04 13:32:54,180204183235406106,71462,1.0
396876,2018-02-04 13:32:54,180204183235406106,71323,3.0
396877,2018-02-04 13:34:21,180204183310718506,65626,1.0
396878,2018-02-04 13:34:53,180204183430247506,71148,1.0
396879,2018-02-04 13:35:09,180204183459213306,71494,1.0
396880,2018-02-04 13:41:39,180204184128376206,70891,1.0
396881,2018-02-04 13:43:16,180204184301128606,64628,1.0
396882,2018-02-04 13:43:41,18020418431913506,65042,1.0
396883,2018-02-04 13:44:12,180204184405167406,57917,1.0
396884,2018-02-04 13:45:55,180204184526360506,72457,1.0
396885,2018-02-04 13:46:40,18020418434381806,71234,2.0
396886,2018-02-04 13:46:40,18020418434381806,71086,1.0
396887,2018-02-04 13:49:52,180204184916466106,70770,1.0
396888,2018-02-04 13:49:52,180204184916466106,71442,1.0
396889,2018-02-04 13:51:14,180204185055391306,70669,1.0
396890,2018-02-04 13:52:36,180204185224756206,64241,1.0
396891,2018-02-04 13:52:54,180204185245186706,71547,1.0
396892,2018-02-04 13:53:21,180204185302942706,71386,1.0
396893,2018-02-04 13:53:51,180204185319462506,70915,1.0
396894,2018-02-05 04:02:29,180205090208498502,71356,2.0
396895,2018-02-05 04:13:39,180205091319179306,70672,1.0
396896,2018-02-05 04:19:25,180205091857843506,70770,1.0
396897,2018-02-05 04:19:25,180205091857843506,63815,1.0
396898,2018-02-05 04:20:16,180205091941212506,69395,6.0
396899,2018-02-05 04:26:47,180205092601375306,69081,2.0
396900,2018-02-05 04:26:47,180205092601375306,71476,1.0
396901,2018-02-05 04:26:47,180205092601375306,71479,1.0
396902,2018-02-05 04:29:09,180205092754641306,65794,1.0
396903,2018-02-05 04:29:09,180205092754641306,71840,2.0
396904,2018-02-05 04:42:49,180205094219524306,71397,1.0
396905,2018-02-05 04:42:49,180205094219524306,64461,1.0
396906,2018-02-05 04:42:49,180205094219524306,65744,3.0
